movieId,tags_text
8529,speilberg seen 2008 very worthwhile one of the best movies ever drama spielberg tom hanks inauthentic unrealistic emotion! boring didn't finish silly propaganda what is happiness? catherine zeta jones funny steven spielberg airport dvd dull ending kurosawa tom hanks is great teen catherine zeta-jones flick slow hw drama krakozhia
8530,ireland courtroom pick-dad pick-mom netflix gerry butler emily mortimer gerard butler deafness family drama scotland sad tearful ending glasgow scotland not ireland slow pacing
8531,divx1 black men dressed up like white women cross dressing
8532,nudity (full frontal - notable) adapted from:book author:john irving drama awkward
8533,the most romantic notebook on dvr to see the most touching great ending jan sardi jeremy leven pg-13 romance love&war rachel mcadams is hot owned avi tolerable chick flick gena rowlands heather wahlquist james garner james marsden joan allen rachel mcadams ryan gosling 1 movie to see
8535,biography true story cole porter deadly dull with the frame partly responsible
8537,not for children
8540,less than 300 ratings
8541,betamax
8542,marx brothers witty! tumey's dvds funniest movies afi 100 (laughs)
8543,less than 300 ratings
8571,vday
8573,nonlinear surrealism beautiful debut film fantasy world love multiple roles notable soundtrack on dvr photographer netwatch bibliothek atmospheric brief encounters dangerous attraction dreamlike moody self-destructive romance stylized writer's life pg13
8574,christmas claymation less than 300 ratings xmas theme(?)
8575,less than 300 ratings audrey tatou french ================
8576,police rural hauska ku mika hyvãâ¤t henkilãâ¶hahmot library vhs
8577,less than 300 ratings oliver stone
8578,idiotic zombie alien aliens zombies
8579,less than 300 ratings
8580,fairy tales in netflix queue fairy tale filmed play stephen sondheim
8581,true story own like-i-like top pick want geeks get apple history microsoft non-fiction to watch computers good story would have benefited from higher production values
8582,journalism mnm documentary chomsky politics own documentary critique news media 3.5 vhs institutions middle east rebellion war
8584,oscar (best cinematography)
8585,nudity (topless - notable) history
8588,nudity (full frontal - notable)
8589,history independence war war movie based on a book finnish
8595,george c. scott
8596,classic sequels peter sellers inspector clouseau (series) seen more than once
8598,divx gerard depardieu
8600,basketball corruption gambling gangster library money pool priest safe (for valuables) tumey's dvds clv
8601,school drama angry biting confrontational disturbing dreamlike fanciful irreverent rousing
8602,national film registry energy sven's to see list
8603,teddy award
8604,nice driving french cars tumey's dvds car chase humor car avi france
8605,cars car chase humor france svcd
8606,national film registry short avant garde beat generation jack kerouac short film
8607,anime japan satoshi kon in netflix queue intentionally corny but touching japanese 'it's a wonderful life' baby cross dressing father daughter relationship gay character searching to see homeless
8608,disturbing enigmatic moody ominous betamax
8609,in netflix queue to see buster keaton silent dvd-video
8610,perfect comedy lily tomlin steve martin alter ego queer? oppl betamax dvd-video
8611,oscar (best actress)
8612,based on a book directorial debut dogs national film registry
8613,less than 300 ratings
8614,goldie hawn edward herrmann katherine helmond kurt russell roddy mcdowall
8617,oscar (best actress)
8618,national film registry erlend's dvds western quirky stylized tense genre:western noir deconstructive
8619,incest
8620,criterion buãâ±el is a master biting cerebral cynical dreamlike irreverent menacing satirical wity surreal-panos sven's to see list
8622,bush comedy government documentary usa good realistic 3 usa government michael moore turd revolutionary terror propaganda american idiocy politics terrorism 9/11 golden palm golden raspberry (worst actor) library anti-bush crap fable political must see conspiracy bibliothek not seen own liberal eric's dvds seen more than once documentary critique 3.5 avi george bush in netflix queue iraq war movie to see us history dvd-video makes you think bush bashing excellent must see! serious left wing september 11th satire bullshit guns family misrepresentation awful no interesting entertaining cliched populistic > global terrorism social commentary
8623,based on a play steve martin remake nudity (rear) related:cyrano
8626,scary movies to see on halloween
8629,less than 300 ratings
8631,boxing crime gambling poverty less than 300 ratings
8633,space video game early cgi get 80s video games 70mm
8634,can't remember
8635,vhs
8636,big budget super-hero gfei own it dvd seen more than once marvel new york city the best comic adaptation! erin horst kate doc ock comic book superhero sequel sam raimi tobey maguire action scope better than second very good newspaper theme nuclear fusion revenge seen 2006 amazing cinematography dynamic cgi action eric's dvds seen at the cinema watched 2004 adapted from:comic alter ego based on comic oscar (best effects - visual effects) saturn award (best actor) saturn award (best director) saturn award (best fantasy film) saturn award (best special effects) saturn award (best writing) facebook rec owned tumey's dvds ======================= (s)vcd buy mary octopus purpose questioning super hero spoof tobey macguire new york kirsten dunst violence comic book adaption
8638,paris do kupienia generation x romantic imdb top 250 bibliothek best romantic movie in years sequels activist dialogue minimalist oscar nominee: adapted screenplay seen 2006 sequel writers a must see favorite facebook rec for katie (s)vcd buy movie about smug self-satisfied people clearplay r need to own dvd-video
8639,hw drama
8640,mt history 5th century arthurian legend battle britain christianity ice invasion jerry bruckheimer knights medieval myth pagan pg-13 roman empire scope slightly more historically acurate than most tellings eric's dvds unbearable bullshit history
8641,seen 2008 alone christina applegate fred willard judd apatow movie paul rudd steve carell will ferrell pãâ©ssimo pg-13 funniest movies steve carrell eric's dvds seen more than once hahahahahahahhaha. will farrell fucking rules :) friday night movie dvd animation hilarious one of the worst movies of all time
8642,"""no high heels on the hardwood floors!"""
8643,bibliothek based on a book drama hilary duff to see with rachel
8644,based on a book isaac asimov action fight robot gfei own it seen more than once violently stupid funny future robots asimov futuristmovies.com artificial intelligence own erlend's dvds amazing cinematography cool but freaky dynamic cgi action sci fi eric's dvds android(s)/cyborg(s) divx1 will smith ireland book was better futuristic jb's dvds sci-fi formulaic trying to hard predictable movie isaak asimov anti-utilitarian ia irreverent
8645,"columbia interesting drugs immigrants pregnancy colombian estrangeinro drogas tense compassionate drug trade earnest gritty innocence lost poignant columbian ""mule"" story watched 2006 actress too old too upper class amaguana bogota equador jackson heights new york new york city smuggling trafficking based on 1000 true stories not very moving though mule cocaina colombia mulas narcotrafico"
8647,court fishing florida gambling highway hillbillies outhouse
8650,katherine hepburn stage
8651,based on play hope imprisonment self-esteem 70mm
8652,rita moreno
8654,less than 300 ratings
8656,library bleak confrontational deliberate disturbing matter-of-fact reflective sven's to see list
8657,less than 300 ratings
8658,nudity (full frontal - notable)
8659,catherine breillat
8660,gustav adolf history 70mm
8661,national film registry 70mm cinerama
8662,oscar (best cinematography) less than 300 ratings biography history
8665,robert ludlum kate seen more than once matt damon paul greengrass car chase want to see again kickass eric's dvds divx1 watched 2006 owned espionage boundaries realistic action cia movie to see
